count_words,count_mentions,count_hashtags,count_capital_words,count_excl_quest_marks,count_urls,Sentiment,clean_text,clean_count_words
18,0,3,0,0,1,0,googl doc updat present real time collabor new theme transit updat http co jwspetbd,14
10,0,3,0,0,1,0,googl adsens tool http co ijbzdvn adsens googl tool,9
25,1,2,4,2,0,0,rt ic put peopl heart got joke googl even copi slogan ah get,13
16,0,2,0,0,1,0,googl doc present get real time collabor transit effect google… http co cosfwu,13
20,0,1,0,1,1,0,onlin music industri wit astound revolut googl manag seal suprem consol http co qcdddyrn,14
20,0,1,0,1,1,0,onlin music industri wit astound revolut googl manag seal suprem consol http co iuijtcm,14
14,0,5,0,0,1,0,googl go http co bwypw gplu googleplu googl teamfollowback socialnetwork,10
20,0,1,0,1,1,0,onlin music industri wit astound revolut googl manag seal suprem consol http co jrcqstj,14
17,0,1,0,0,0,0,face unlock phone facial recognit replac tradit pass code googl nexu prime smartphon,13
15,0,2,0,0,1,0,android ice cream sandwich announc round android googl http co excnswwx,11
20,1,3,0,0,1,0,android samsung galaxi nexu googl new offici android phone via http co wsgsuk,13
15,0,2,0,0,1,0,android ice cream sandwich announc round android googl http co svjotjt,11
15,0,2,0,0,1,0,android ice cream sandwich announc round android googl http co djjhfgu,11
16,0,3,0,0,1,0,android ice cream sandwich announc round android googl http co lmuwd neowin,12
6,0,2,1,0,1,0,lol googl http co aejvrgj,5
15,0,3,1,0,1,0,android googl galaxi nexu system app dump http co lcznpdhr dhilipsiva,11
23,0,3,0,0,1,0,googl made search secur chang encrypt search queri googl result page read http co rnnjwor,15
22,0,1,1,0,0,0,android os ice cream sandwich galaxi nexu seem smartphon name hungri develop googl,13
24,0,2,1,1,1,0,anyon seen brand need track seo keyword land convers well googl cap …http co gcobopl,15
23,1,1,1,3,0,0,rt googl ad revenu total revenu googl custom commod sold advertis,11
12,0,4,0,0,1,0,ice cream sandwich arriv http co zjwhm googl icecream android samsung,11
14,0,4,0,0,1,0,curv babi http co ordgzf googl nexu android samsung,9
18,0,1,0,1,1,0,googl plan launch itun rival time india http co xoyz googl,11
20,0,3,0,1,1,0,android googl saw ice cream sandwich phone tablet http co mcjponv dhilipsiva,12
19,0,3,1,0,0,0,seo tip multilang site creat folder lang submit url googl webmast tool use geographictarget,14
18,0,5,0,2,0,0,go mikedunn one chosenfewdj chicago housemus might want googl,9
13,0,2,0,0,1,0,googl releas new featur present googledoc http co xcrrao,9
17,0,2,0,1,1,0,ballmer time googl bing tri bing http co rapgosd,9
19,0,1,1,0,1,0,recap googl host south africa jhb rd th novemb http co azbro googl,13
19,0,4,0,0,0,0,believ not polit process chang across countri thank new social media facebook twitter googl,14
17,1,6,0,0,1,0,googl ice cream sandwich android hand screenshot galleri http co bzrswi via,12
20,0,4,1,0,1,0,logitech revu companion box googl tv keyboard control logitech googl tvbox via amazon http co nkpjgpw,16
15,0,6,0,0,1,0,googl ice cream sandwich android hand screenshot galleri http co edcqo,11
10,0,2,1,0,0,0,googl announc nfc base android beam share phone,8
24,0,1,0,0,1,0,need modifi payment detail phone android market go http co zgspxc googl,12
10,0,4,1,0,1,0,seo backlink googl index free tool http co ttpaxq,9
17,0,4,0,0,1,0,samsung galaxi nexu googl android live blog http co wwsyxabn android googl mobil news,14
18,0,3,0,0,1,0,android googl ice cream sandwich featur closer look resiz widget folder multitask http co cqcaword dhilipsiva,16
15,0,4,0,0,1,0,googl encrypt search sign user http co rxdfqr encrypt googl search secur,12
9,0,4,1,0,1,0,googl android icecreamsandwich featur http co qxfddrt ic,8
14,0,5,0,0,1,0,googl go http co rcswzlxk gplu googleplu googl teamfollowback socialnetwork,10
25,0,2,3,2,0,0,ic put peopl heart got joke googl even copi slogan ah get not patent,14
16,2,4,1,0,1,0,new samsung galaxi nexu http co utbpxrsj android samsung googl wow cc,12
19,0,10,1,0,1,0,googl samsung unveil galaxi nexu android event http co otqfwxq ctia hong kong confer environ,15
25,0,4,1,0,1,0,new solar plant seen way vega invest googl http co pzwovnm rt eco googl solar greenpow,16
18,0,2,2,0,0,0,seo tip meta nofollow robot txt block page receiv pagerank juic get link googl,14
10,0,1,0,1,1,0,ice cream sandwich http co otarqi googl,7
16,0,5,1,0,1,0,rt ipadpowerus googl go http co tmghve gplu googleplu googl teamfollowback socialnetwork,12
18,1,3,2,0,1,0,rt fight galaxi nexu vs droid razr vs iphon http co pqhhd android iphon googl,15
20,1,2,1,0,1,0,rt googl step privaci game launch search encrypt goodtoknow privaci person data control http co tcyy,16
21,1,2,2,0,0,0,cast latina housew pretti success latina women world googl,9
16,1,5,1,0,1,0,rt googl go http co rbidqd gplu googleplu googl teamfollowback socialnetwork,11
7,1,1,0,1,0,0,like manni degrassi googl,4
16,0,3,0,0,1,0,run android aka icecreamsandwich http co fvhjae googl,8
14,0,3,0,0,1,0,know galaxynexu http co byxbqvi googl android,7
12,0,3,0,0,1,0,tip make googl alway crawl websit http co svysckh,9
9,2,2,0,0,0,0,creep ahh googl date,4
24,1,3,2,0,0,0,rt samsung googl ice cream sandwich event uk time wake lot news nonusatimezonel,13
14,0,1,0,1,0,0,wait sinc put honeycomb gingerbread togeth make ice cream sandwich googl,11
15,0,3,1,0,1,0,android googl samsung galaxi nexu come soon three uk http co fqbfdiy dhilipsiva,13
20,0,3,1,0,1,0,android googl nexu get ice cream sandwich os theoret work android http co kqbwwiyd dhilipsiva,15
17,1,1,1,1,1,0,googl launch itun spotifi rival http co sralgsci need start use googl,12
14,0,2,1,1,1,0,googl stop give referr data move ssl http co wtjixb,10
23,0,13,0,0,1,0,use googl alert http co crmaaagq seo search googl hack sem busi web market onlin ye hot win,18
21,0,2,1,0,1,0,samsung galaxi nexu vs galaxi ii nexu one nexu macro hand http co flgnwt googl nexuss,16
13,1,3,0,0,1,0,googl представит новую версию android http co ttgycuj vfacebook,9
15,1,4,1,0,1,0,rt googl go http co ncqrwpyb gplu googleplu googl teamfollowback…,10
21,0,5,1,0,0,0,seo tip javascript friend enemi use wise block content want googl bing yahoo,13
14,0,5,0,0,1,0,googl go http co xpapwah gplu googleplu googl teamfollowback socialnetwork,10
16,0,8,1,0,1,0,quick hand galaxi nexu samsung googl android ic icecreamsandwich http co cfmd,12
10,0,4,0,0,1,0,googl nexusprim spec sheet http co iuykwvrq android mobil,9
15,0,3,0,1,1,0,not send googl card christma http co zsfuvd xma googl squidoo,11
11,0,6,0,0,0,0,googl samsung reveal nexusprim run icecreamsandwich mobil android,8
18,0,4,0,0,1,0,googl confirm nexu get ice cream sandwich real time gingerbread devic http co xydf,14
14,0,3,0,0,1,0,samsung googl android reveal live event blog engadet http co dllkqu,11
15,2,1,1,1,1,0,rt surpris googl manag use googl http ow ly quok,10
16,0,3,0,0,1,0,android googl ice cream sandwich new featur not mention webcast http co muggiev dhilipsiva,14
17,0,3,1,0,1,0,android googl ice cream sandwich ui enhanc new spin android http co dappmav dhilipsiva,14
8,0,2,0,0,0,0,ice cream sandwitch come aliv today android googl,8
18,2,3,2,0,1,0,rt googl samsung unveil ice cream sandwich power galaxi nexu http co qticdivd via android,15
19,0,3,0,0,1,0,android googl texa instrument not number core sophist http co axdkhkb dhilipsiva,12
13,0,3,1,0,1,0,android googl android beam final make nfc social http co ppmpcfl dhilipsiva,12
16,0,3,0,0,1,0,android googl texa instrument confirm galaxi nexu newer omap processor http co shtbn dhilipsiva,14
18,0,2,0,0,1,0,competit googl introduc android ice cream sandwich galaxi nexu http co vgghf,12
19,0,3,1,0,1,0,android googl video googl nexu site updat new devic ic featur http co rzbmyltv dhilipsiva,15
16,0,2,0,0,1,0,would also like ice cream sandwich phone googl android http co uthuuecj,12
13,0,1,0,0,1,0,googl unwrap ice cream sandwich galaxi nexu http co ylrllzi,10
19,3,2,1,0,1,0,rt googl ventur choos startup get million http co ugsbdxqm via,11
11,2,3,1,0,1,0,rt http co hmxyim via moto googl android,8
20,1,5,1,0,1,0,rt nexu prime rumor releas nov http co hbvlji news googl ice cream sandwich ic nexu prime,17
17,0,5,0,0,1,0,samsung galaxi nexu android quick spec http co sqfuznv galaxynexu android ic samsung googl,14
12,0,2,1,0,1,0,android sdk avail googl android http co tbtuewi,8
15,1,4,1,0,1,0,rt import kpi googl analyt http co uuzhimgv market webmast,10
20,0,1,0,0,1,0,not googl vs appl appl googl vs old way gigaom http co ljlcyz googl,14
17,1,1,1,0,1,0,rt googl step privaci game launch good know http co qbkmpg googl,12
17,0,3,0,0,1,0,android googl new ice cream sandwich android http co zpvqv dhilipsiva,11
9,0,3,0,0,1,0,android googl galaxi nexu http co gxvkqiz dhilipsiva,8
16,0,2,0,1,0,0,hmm googl realli need new phone pleas releas galaxi nexu asap android googl,13
13,0,4,0,0,1,0,import kpi googl analyt http co uuzhimgv market webmast,9
14,0,1,0,0,0,0,googl confirm nexu actual get ice cream sandwich updat,9
16,0,2,1,0,2,0,http co plzeevh android sdk avail googl android http co svlrvxtr,11
18,1,4,1,0,1,0,rt nexu get ice cream sandwich googl http co igqkdil android samsung ic,13
17,1,3,0,0,1,0,congrat make googl android demo http co epivni icecreamsandwich,9
20,0,4,0,1,1,0,bad want call icecreamsandwich http co wtcrp android sansung googl,10
16,0,4,0,0,1,0,nexu get ice cream sandwich googl http co igqkdil android samsung ic,12
18,0,3,0,0,1,0,android googl android ice cream sandwich new core applic overview http co xlttwr dhilipsiva,14
20,0,3,1,0,1,0,android googl new ui core featur android ice cream sandwich overview http co bdomnib dhilipsiva,15
16,0,3,0,0,1,0,android googl android ice cream sandwich hardwar acceler http co ijwrmuj dhilipsiva,12
20,0,3,0,0,1,0,android googl ice cream sandwich featur closer look redesign lock screen virtual button bar http co fqspnan dhilipsiva,18
21,1,7,3,0,1,0,rt three uk carri samsung galaxi nexu http co bltqvrk android samsung uk telecom biznew googl news,17
25,1,4,1,0,1,0,rt next pure googl phone galaxi nexu samsung fast nice screen http co rwvaukq,14
23,0,4,0,0,1,0,next pure googl phone galaxi nexu samsung fast nice screen http co rwvaukq,13
14,0,5,0,0,1,0,googl go http co qxasp gplu googleplu googl teamfollowback socialnetwork,10
16,0,6,0,0,1,0,societi network googl empower http co bynnje note facebook not taken lightli,12
12,0,2,0,0,0,0,like get hand ice cream sandwich android googl,8
13,0,1,0,0,1,0,googl unwrap ice cream sandwich galaxi nexu http co acjpjpk,10
20,0,3,2,0,1,0,android googl htc ic review featur function determin upgrad plan http co grhbooar dhilipsiva,14
19,0,2,2,0,1,0,htc ic review featur function determin upgrad plan http co udkgrcb android googl,13
19,1,5,2,0,1,0,rt samsung googl unveil latest android os phone pcworld http co dkqsh android samsung appl googl tech,17
10,1,1,0,1,0,0,rohit thank part googl network,5
13,0,4,0,1,1,0,ice cream sandwich http co yycezpdi android io ic googl,10
13,1,2,1,0,1,0,rt buzzz googl wallet introduct video http co qgywqh googl wallet,11
8,0,1,0,0,1,0,googl encrypt search http co qinldfi googl,7
9,0,1,1,0,0,0,samsung googl unveil latest android os phone pcworld googl,9
17,0,6,1,0,1,0,samsung galaxi nexu launch three uk http co xaxnopo talkandroid googl networkspec nttdocomo,13
20,0,1,1,0,0,0,great mission ice cream sandwich googl mission build mobil os work phone tablet,13
13,1,2,1,0,0,0,rt bad googl tribut graphic dennisritchi,6
18,0,3,1,0,1,0,like tradit vc firm googl ventur make invest decis sole googl ventur spencer http co tbgqsfo,16
16,0,1,0,0,0,0,noarchiv use restrict search engin save cach copi page googl,10
20,0,4,0,0,1,0,googl begin default log user secur search accord blog post by… http co cjguh,14
15,1,1,1,0,1,0,googl wallet support seven new retail video http co lcrwwld via,11
10,0,2,1,2,0,0,wow ambercol video hit googl done haha,7
20,1,2,1,1,0,0,rt wait patient googl busi page anyon els want jump board avtweep googl http,14
23,1,4,1,0,0,0,rt samsung googl announc new phone appl applestor goe littl strang read much,13
13,0,5,0,0,1,0,galaxi nexu promot video http co jivzu samsung googl android ic smartphon,12
12,0,3,0,0,1,0,android googl ice cream sandwich offici video http co pphcwp dhilipsiva,11
22,0,2,0,0,1,0,googl releas new featur present googl doc googl roll http co hkcbcpm googl googleplu,14
17,0,2,0,0,1,0,next phone samsung galaxi nexu ice cream sandwich android googl http co mjyslzi,13
15,0,7,0,0,1,0,ice cream sandwich android icecreamsandwichandroid ice cream sandwich android http co pvrahhxr googl youtub,14
20,1,4,1,0,1,0,rt googl confirm nexu get ice cream sandwich real time gingerbread devic http co rajakp,15
26,0,3,3,0,0,0,not window phone fan metro ui fan imo fortun sadli copi googl ic,13
17,1,2,1,0,1,0,rt googl vs facebook get whole pictur market http co tmxaijb socialmedia,12
24,0,1,0,0,0,0,watch captain american movi give think googl ice cream sandwich go watch,12
13,0,7,1,0,1,0,googl galaxi nexu intro video samsung ic android http co togmppi,11
14,0,7,0,0,1,0,samsung galaxi nexu hand video http co mnnerc mobil android galaxynexu googl,12
23,0,4,0,1,0,0,samsung googl announc new phone appl applestor goe littl strang read much,12
16,0,3,1,0,1,0,fight galaxi nexu vs droid razr vs iphon http co pqhhd android iphon googl,14
23,0,1,0,0,1,0,unwrap ice cream sandwich galaxi nexu cross post googl mobil blog beam vi http co qmvqxjf googl,17
21,0,3,0,0,1,0,googl news unwrap ice cream sandwich galaxi nexu cross post googl mob http co pkkjd harshgandhitk,16
21,0,3,0,0,1,0,googl news unwrap ice cream sandwich galaxi nexu cross post googl mob http co agcpcz harshgandhitk,16
14,0,5,0,0,1,0,googl go http co awdfxdci gplu googleplu googl teamfollowback socialnetwork,10
17,0,3,1,0,1,0,android googl download android ice cream sandwich sdk system dump http co vyyasbm dhilipsiva,14
19,0,3,1,0,1,0,android googl nexu site updat ic galaxi nexu regist notifi http co ghpdqalt dhilipsiva,14
14,0,3,0,0,1,0,android googl offici promo video reveal verizon wireless destin http co xkhugi dhilipsiva,13
14,0,3,0,0,1,0,googl galaxi nexu came anroid http co pkuioox,8
20,1,4,1,0,1,0,rt steve yegg googl plu rant googl pathet afterthought http co ttosvn blog facebook googl googleplu,16
11,0,2,0,0,1,0,buzzz googl wallet introduct video http co qgywqh googl wallet,10
24,0,1,0,0,1,0,googl roll suit new chang googl doc servic includ new featur http co jvdwf googl,15
23,0,1,0,0,1,0,ballmer also said compani varieti differ way respond hangout group http co brbjtb googl,14
24,0,1,0,0,1,0,far tell googl engin steve yegg never intend becom famou critic http co sorcqi googl,15
20,1,4,0,0,1,0,googl confirm nexu get ice cream sandwich real time gingerbread devic http co apljtsk via,15
18,0,4,0,0,1,0,googl confirm nexu get ice cream sandwich real time gingerbread devic http co rajakp,14
20,0,4,0,0,0,0,www geoloco tv geoloco futur tech brand ad locat revolut san francisco keynot googl facebook starbuck,16
18,0,3,0,0,1,0,googl confirm nexu get ice cream sandwich real time gingerbread… http co viord,13
14,0,7,0,0,1,0,samsung galaxi nexu hand video http co wmuskem android galaxynexu galaxynexu googl,12
16,0,5,1,0,1,0,googl announc nfc base android beam share phone http co vonjhtj android androidbeam,13
19,0,3,0,0,1,0,android googl first offici galaxi nexu ice cream sandwich promo video featur highlight http co ltrcvg dhilipsiva,17
14,0,7,0,0,0,0,announc hong kong gotcha icecreamsandwhich android galaxynexu mynextphon googl ic droid,11
19,0,4,0,0,1,0,discov keyword busi critic inform no googl read aspenibiz blog post http co rotiieo,14
15,0,2,0,0,1,0,texa instrument confirm galaxi nexu newer omap processor http co wqqvlyu googl googlenexu,13
19,0,4,0,0,1,0,samsung googl announc galaxi nexu android –ice cream sandwich http co geofuyi news android,14
12,0,2,1,0,1,0,android sdk avail googl android http co pyrpc,8
13,0,3,1,0,1,0,android sdk avail googl android http co dbrzsu neowin,9
12,0,2,1,0,1,0,android sdk avail googl android http co lzjmtgq,8
16,0,2,0,0,1,0,googl think digit book belong digit bookcas digit video http co qttakr,12
8,1,2,0,1,0,0,favorit gay googl autocomplet,4
8,0,2,0,1,0,0,get pink eye googl autocomplet,5
13,0,1,1,0,1,0,googl unveil ice cream sandwich sdk avail http co jhgldej,10
18,1,5,1,0,0,0,rt googl must sum underli reason name product eatabl eclair gingerbread icecream rawado,13
26,0,3,1,0,1,0,android googl tool reshap market probabl take break ic talk http co dtxyad,13
18,1,1,0,2,1,0,check big hit feat legiondachosen freestyl http co ifxuza googl,10
14,0,5,0,0,1,0,googl go http co tbvw gplu googleplu googl teamfollowback socialnetwork,10
8,0,4,0,0,1,0,googl icecream galaxi nexu http co gkohbpn,7
14,2,1,1,0,1,0,rt googl releas infinit digit bookcas http co gvbdhliu,9
7,0,2,0,1,0,0,manhol cover round googl autocomplet,5
17,1,3,1,0,1,0,rt googl show new ice cream sandwich featur googl android http co tajfjsd neowin,14
